Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1699656,-,-,-,30.05,31.22,0,27,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,1,0,0,5.7,0.9400000000000001,0.0859,0.66,0,0,0,0,2.6,0,0,0,0,0.275,80.29,152.03,0.13,1018,0.9,351,0.9
2017,1,1,0,30,5.5,0.9400000000000001,0.0859,0.66,0,0,0,0,2.6,0,0,0,0,0.275,81.41,145.56,0.13,1018,0.9,180,0.9
2017,1,1,1,0,5.4,0.97,0.0853,0.66,0,0,0,0,2.6,0,0,0,0,0.275,82.29,139.08,0.13,1018,0.9,9,0.8
2017,1,1,1,30,5.2,0.97,0.0853,0.66,0,0,0,7,2.6,0,0,0,0,0.274,83.44,132.59,0.13,1018,0.9,17,0.8
2017,1,1,2,0,5.1000000000000005,1,0.08460000000000001,0.66,0,0,0,7,2.7,0,0,0,0,0.273,84.39,126.14,0.13,1018,0.9,26,0.7000000000000001
2017,1,1,2,30,5,1,0.08460000000000001,0.66,0,0,0,0,2.7,0,0,0,0,0.272,84.98,119.74000000000001,0.13,1018,0.9,35,0.7000000000000001
2017,1,1,3,0,4.9,1.02,0.08320000000000001,0.66,0,0,0,0,2.8000000000000003,0,0,0,0,0.271,86.19,113.4,0.13,1018,0.9,43,0.6000000000000001
2017,1,1,3,30,5,1.02,0.08320000000000001,0.66,0,0,0,0,2.8000000000000003,0,0,0,0,0.271,85.59,107.15,0.13,1018,0.9,51,0.5
2017,1,1,4,0,5.1000000000000005,1.03,0.081,0.66,0,0,0,0,2.9000000000000004,0,0,0,0,0.27,85.69,101,0.13,1018,0.9,59,0.4
2017,1,1,4,30,5.4,1.03,0.081,0.66,0,0,0,0,2.9000000000000004,0,0,0,0,0.269,83.92,94.99,0.13,1018,0.9,71,0.30000000000000004
2017,1,1,5,0,5.800000000000001,1.06,0.0776,0.66,12,103,14,0,3.2,12,103,0,14,0.268,83.61,88.75,0.13,1018,0.8,83,0.30000000000000004
2017,1,1,5,30,7.1000000000000005,1.06,0.0776,0.66,37,408,84,0,3.2,37,408,1,84,0.268,76.47,83.34,0.13,1018,0.8,90,0.30000000000000004
2017,1,1,6,0,8.3,1.08,0.0738,0.66,54,598,178,0,3.8000000000000003,54,598,0,178,0.268,73.54,77.98,0.13,1019,0.8,97,0.30000000000000004
